authorID	forename	initials	surname
1016	Andrea		Dessen
1017	Michelle		Sugantino
1018	William	R.	Jacobs,
1019	James	C.	Sacchettini
1020	John	S.	Blanchard
1021	David	E.	Cane
1022	Qun		Xue
1023	K.	C.	Nicolaou
1024	Maarten	H. D.	Postema
1025	Christopher	F.	Claiborne
1026	Eric		Rose
1027	Alain		Kossanyi
1028	Mélanie		Quelquejeu
1029	Michèle		Soleilhavoup
1030	Frédéric		Duwavran
1031	Nicolas		Bernard
1032	Alexandra		Lecas
1033	Kazuaki		Ishihara
1034	Yoshichika		Kuroki
1035	Naoyuki		Hanaki
1036	Suguru		Ohara
1037	Hisashi		Yamamoto
1038	Li-Biao		Han
1039	Masato		Tanaka
1040	Vaclav		Janout
1041	Marion		Lanier
1042	Steven	L.	Regen
1043	Amit		Basu
1044	Denis	Y.	Kondakov
1045	Ei-ichi		Negishi
1046	Adrian	H.	Elcock
1047	J.	Andrew	McCammon
1048	F.	Matthias	Bickelhaupt
1049	Godfried	J. H.	Buisman
1050	Leo	J. De	Koning
1051	Nico	M. M.	Nibbering
1052	Evert	Jan	Baerends
1053	David	K.	Chalmers
1054	Karen		Vogel
1055	Susan		Wang
1056	Robert	J.	Lee
1057	Jean		Chmielewski
1058	Philip	S.	Low
1059	Dongyu		Liu
1060	Sarah	L.	Daubendiek
1061	Martin	A.	Zillman
1062	Kevin		Ryan
1063	Vladimír		Král
1064	Hiroyuki		Furuta
1065	Kevin		Shreder
1066	Vincent		Lynch
1067	Jonathan	L.	Sessler
1068	Petra		Sansom
1069	Charles	P.	Casey
1070	Ronald	S.	Cariño
1071	Randy	K.	Hayashi
1072	Kurt	D.	Schladetzky
1073	Serguei	V.	Amontov
1074	Kazunari		Taira
1075	Jyun-Hung		Chen
1076	Kurt	W.	Saionz
1077	Richard	D.	Kidd
1078	Hemant	P.	Yennawar
1079	Pamela		Sears
1080	Gregory	K.	Farber
1081	Yuji		Mori
1082	Tomoko		Sawada
1083	Natsue		Sasaki
1084	Hiroshi		Furukawa
1085	Neal	J.	Stolowich
1086	Jianji		Wang
1087	Jonathan	B.	Spencer
1088	Patricio	J.	Santander
1089	Charles	A.	Roessner
1090	A.	Ian	Scott
1091	W.	Phillip	Huskey
1092	Jasbir		Singh
1093	Mark	A.	Ator
1094	Edward	P.	Jaeger
1095	Martin	P.	Allen
1096	David	A.	Whipple
1097	James	E.	Soloweij
1098	Swapan		Chowdhary
1099	Adi	M.	Treasurywala
1100	Fumiaki		Nakatsubo
1101	Hiroshi		Kamitakahara
1102	Michiko		Hori
1103	David	J.	Unett
1104	Richard	A.	Caldwell
1105	Duane	C.	Hrncir
1106	Bing		Wang
1107	Charles	H.	Lake
1108	Koop		Lammertsma
1109	Xiaoming		He
1110	John	F.	Hartwig
1111	Jennifer	L.	Detrich
1112	Robert		Konečný
1113	William	M.	Vetter
1114	Douglas		Doren
1115	Klaus	H.	Theopold
1116	Kim	A.	Deal
1117	Alvan	C.	Hengge
1118	Judith	N.	Burstyn
1119	Milton	R.	Smith
1120	Sergei	G.	Kazarian
1121	Michael	F.	Vincent
1122	Frank	V.	Bright
1123	Charles	L.	Liotta
1124	Charles	A.	Eckert
1125	Keith	E.	Laidig
1126	Lynn	M.	Cameron
1127	Radha		Pyati
1128	Royce	W.	Murray
1129	Kiyoyuki		Omoto
1130	Yoshito		Sawada
1131	Hiroshi		Fujimoto
1132	J.	H.	Tinkler
1133	S.	M.	Tavender
1134	A.	W.	Parker
1135	D.	J.	McGarvey
1136	L.		Mulroy
1137	T.	G.	Truscott
1138	Martin	R.	Roest
1139	Jan	W.	Verhoeven
1140	Wouter		Schuddeboom
1141	John	M.	Warman
1142	Iqbal		Bhugun
1143	Doris		Lexa
1144	Jean-Michel		Savéant
1145	P.		Ruelle
1146	A.		Farina-Cuendet
1147	U.	W.	Kesselring
1148	Zhen		Wu
1149	Christopher		Walsh
1150	Sharon	T.	Cload
1151	David	R.	Liu
1152	Richard	M.	Pastor
1153	Peter	G.	Schultz
1154	Craig	A.	Grapperhaus
1155	Marcetta	Y.	Darensbourg
1156	Lloyd	W.	Sumner
1157	David	H.	Russell
1158	Mark	A.	Aubart
1159	Robert	T.	Kennedy
1160	Lan		Huang
1161	Craig	A.	Aspinwall
1162	Caroline		Leriche
1163	Marie-Ange		Badet-Denisot
1164	Bernard		Badet
1165	Thomas		Hemscheidt
1166	Ian	D.	Spenser
1167	Thomas	R.	Hoye
1168	Zhixiong		Ye
1169	Katsuya		Inoue
1170	Takashi		Hayamizu
1171	Hiizu		Iwamura
1172	Daisuke		Hashizume
1173	Yuji		Ohashi
1174	Jaqueline	L.	Kiplinger
1175	Thomas	G.	Richmond
1176	Annette		Rahm
1177	William	D.	Wulff
1178	Edwin		Vedejs
1179	Xinhai		Chen
1180	Isao		Yamaguchi
1181	Kohtaro		Osakada
1182	Takakazu		Yamamoto
1183	Yuan		Cheng
1184	Toshiro		Suenaga
1185	W.	Clark	Still
1186	Frank		Davis
1187	Charles	J. M.	Stirling
1188	Brian	T.	Buckley
1189	Marye	Anne	Fox
1190	Alka		Shukla
1191	Paul	T.	Inglefield
1192			Mu
1193	Charles	A.	Omer
1194	Richard	A.	Gibbs
1195	Golam	Faruque	Khan
1196	Eiry		Kobatake
1197	Hiroaki		Shinohara
1198	Yushihito		Ikariyama
1199	Masuo		Aizawa
1200	G.		Graziano
1201	G.		Barone
1202	Astrid		Zervosen
1203	Lothar		Elling
1204	Yasuyuki		Endo
1205	Michihiro		Ohno
1206	Masaaki		Hirano
1207	Akiko		Itai
1208	Koichi		Shudo
1209	F.		Sun
1210	D.	G.	Castner
1211	G.		Mao
1212	W.		Wang
1213	P.		McKeown
1214	D.	W.	Grainger
1215	Mario		Lobell
1216	David	H. G.	Crout
1217	Hiroki		Sone
1218	Takunobu		Shibata
1219	Tatsuya		Fujita
1220	Makoto		Ojika
1221	Kiyoyuki		Yamada
1222	Susana		López
1223	Jesús		Rodríguez
1224	José	García	Rey
1225	Angel	R. de	Lera
1226	Sébastien		Raoul
1227	Jean		Cadet
1228	Waldemar		Adam
1229	Hans-Günter		Brünker
1230	A.	Sampath	Kumar
1231	Eva-Maria		Peters
1232	Karl		Peters
1233	Uwe		Schneider
1234	Hans	Georg von	Schnering
1235	Timothy	E.	Patten
1236	Bruce	M.	Novak
1237	Paul	C.	Lobben
1238	Thomas	M.	Mitzel
1239	Moneesh		Chatterjee
1240	Paul	J.	Smith
1241	Craig	A.	Townsend
1242	Scott	D.	Cummings
1243	Richard		Eisenberg
1244	Gary	A.	Mines
1245	Morten	J.	Bjerrum
1246	Michael	G.	Hill
1247	Danilo	R.	Casimiro
1248	I-Jy		Chang
1249	Jian		Zhou
1250	R.	H.	Holm
1251	Grant		Proulx
1252	Marc	G.	DeBacker
1253	El	Bachir	Mkadmi
1254	François	X.	Sauvage
1255	Jean-Pierre		Lelieur
1256	Michael	J.	Wagner
1257	Rosario		Concepcion
1258	Jineun		Kim
1259	Lauren	E. H.	McMills
1260	James	L.	Dye
1261	Andreas		Goldbach
1262	Lennox		Iton
1263	Marcos		Grimsditch
1264	Marie-Louise		Saboungi
1265	Matthias		Selke
1266	Marlene	F.	Sisemore
1267	Joan	Selverstone	Valentine
1268	Donald	M.	Camaioni
1269	S.	Tom	Autrey
1270	Terrance	B.	Salinas
1271	James	A.	Franz
1272	Christoph		Heinemann
1273	Thomas		Müller
1274	Yitzhak		Apeloig
1275	Helmut		Schwarz
1276	Christian		Boehme
1277	Gernot		Frenking
1278	J.		Zeng
1279	N.	S.	Hush
1280	J.	R.	Reimers
1281	Steven	E.	Bromberg
1282	Tianquan		Lian
1283	Charles	B.	Harris
1284	D.	Q.	McDonald
1285	Hanoch		Senderowitz
1286	Carol		Parish
1287	Stephan		Hillers
1288	Sabrina		Sartori
1289	Oliver		Reiser
1290	David	L.	Clark
1291	Steven	D.	Conradson
1292	Scott	A.	Ekberg
1293	Nancy	J.	Hess
1294	Mary	P.	Neu
1295	Phillip	D.	Palmer
1296	Wolfgang		Runde
1297	C.	Drew	Tait
1298	John	O.	Link
1299	Kenneth		Straub
1300	Paul	v. R.	Schleyer
1301	Haijun		Jiao
1302	Horst	M.	Sulzbach
1303	Paul	A.	Grieco
1304	Michael	D.	Kaufman
1305	John	F.	Daeuble
1306	Naoki		Saito
1307	D.	B.	Grotjahn
1308	H.	C.	Lo
1309	John		Montgomery
1310	Alexey	V.	Savchenko
1311	Robert	P.	Houser
1312	Tracey	D.	Rae
1313	Harold	M.	Goff
1314	V.		Busico
1315	L.		Caporaso
1316	R.		Cipullo
1317	L.		Landriani
1318	G.		Angelini
1319	A.		Margonelli
1320	A.	L.	Segre
1321	W.	H.	Tong
1322	S.		Chen
1323	S.	G.	Lloyd
1324	D.	E.	Edmondson
1325	B.	H.	Huynh
1326	J.		Stubbe
1327	Christine	M.	Tarby
1328	Peter	L.	Myers
1329	Lynn	Helena	Caporale
1330	L.	John	Mazzella
1331	David	W.	Parkin
1332	Peter	C.	Tyler
1333	Richard	H.	Furneaux
1334	Vern	L.	Schramm
1335	Cameron	F.	Logan
1336	Peter		Chen
1337	Spiro	D.	Alexandratos
1338	Michael	C.	Shelton
1339	Ian	C.	Cotterill
1340	Sarah	T. A.	Novak
1341	Rahib	M.	Poonawala
1342	Sunil		Sudarshan
1343	Eric	J.	Toone
1344	M.	B.	Gottikh
1345	O.	A.	Fedorova
1346	M.-V.		Baud-Demattei
1347	S.		Giorgi-Renault
1348	J.-R.		Bertrand
1349	Z.	A.	Shabarova
1350	C.		Malvy
1351	William	H.	Ojala
1352	Elise	A.	Sudbeck
1353	Linh	Khanh	Lu
1354	Timothy	I.	Richardson
1355	Rex	E.	Lovrien
1356	William	B.	Gleason
1357	Nathan		Collins
1358	Ronald	C.	Haaseth
1359	Jeffery	R.	Deschamps
1360	Katalin		Kövér
1361	Victor	J.	Hruby
1362	Michel		Holler
1363	Alain		Burger
1364	Jean-François		Biellmann
1365	Mikio		Hoshino
1366	Masahiko		Kagata
1367	Hiroshi		Seki
1368	Hideharu		Seto
1369	Jianming		Bao
1370	Michael	J.	Fumo
1371	Eugene	B.	Grant
1372	Douglas	P.	Heller
1373	Mark	C.	Whitcomb
1374	Siu-Man		Yeung
1375	A.	C.	Buchanan
1376	Phillip	F.	Britt
1377	Kimberly	B.	Thomas
1378	Cheryl	A.	Biggs
1379	Paul	J.	Kunkeler
1380	Petra	J. van	Koningsbruggen
1381	Joost	P.	Cornelissen
1382	André	N. van der	Horst
1383	Adri	M. van der	Kraan
1384	Anthony	L.	Spek
1385	Jaap	G.	Haasnoot
1386	Jan		Reedijk
1387	David	A.	Morgenstern
1388	Gregory	M.	Ferrence
1389	John		Washington
1390	Jason	I.	Henderson
1391	Laurence		Rosenhein
1392	Jerald	D.	Heise
1393	Phillip	E.	Fanwick
1394	Clifford	P.	Kubiak
1395	Sentaro		Okamoto
1396	Aleksandr		Kasatkin
1397	P.	K.	Zubaidha
1398	Fumie		Sato
1399	Brett	L.	Lucht
1400	David	B.	Collum
1401	Andreas	F.	Terzis
1402	Chi-Duen		Poon
1403	Edward	T.	Samulski
1404	Zeev		Luz
1405	Raphy		Poupko
1406	Herbert		Zimmermann
1407	Klaus		Müller
1408	Hirokazu		Toriumi
1409	Demetri	J.	Photinos
1410	G.	N. R.	Tripathi
1411	Yali		Su
1412	John		Bentley
1413	R.	W.	Fessenden
1414	P.-Y.		Jiang
1415	Gilles	H.	Peslherbe
1416	Haobin		Wang
1417	William	L.	Hase
1418	M.	R.	Arkin
1419	E.	D. A.	Stemp
1420	C.		Turro
1421	N.	J.	Turro
1422	J.	K.	Barton
1423	Werner	M.	Nau
1424	Frances	L.	Cozens
1425	J.	C.	Scaiano
1426	Jason	L.	Smart
1427	Brian	L.	Pagenkopf
1428	Tom		Livinghouse
1429	Peter	E.	Nielsen
1430	Leif		Christensen
1431	Keiji		Maruoka
1432	Masataka		Oishi
1433	Guillermo	C.	Bazan
1434	George		Rodriguez
1435	Arthur	J.	Ashe
1436	Saleem		Al-Ahmad
1437	Christian		Müller
1438	Etsuji		Yamamoto
1439	Masataka		Tansho
1440	Tetsuo		Tomiyama
1441	Hisanori		Shinohara
1442	Hironori		Kawahara
1443	Yuji		Kobayashi
1444	James	F.	Parsons
1445	Richard	N.	Armstrong
1446	Kathleen	H.	Mortell
1447	Ross	V.	Weatherman
1448	Laura	L.	Kiessling
1449	Elena		Galoppini
1450	Jeffrey	A.	McKie
1451	Takahide		Nishi
1452	Tsuyoshi		Ogiku
1453	B.	M.	Smith
1454	K.		Ajito
1455	H.		Komatsu
1456	L.		Gomez-Paloma
1457	Y.		Tor
1458	Susanta	K.	Sarkar
1459	Ravi	S.	Garigipati
1460	Jerry	L.	Adams
1461	Paul	A.	Keifer
1462	Sandro		Mecozzi
1463	Wendy	D.	Cornell
1464	Piotr		Cieplak
1465	Christopher	I.	Bayly
1466	Ian	R.	Gould
1467	Kenneth	M.	Merz
1468	David	M.	Ferguson
1469	David	C.	Spellmeyer
1470	Thomas		Fox
1471	James	W.	Caldwell
1472	Peter	A.	Kollman
1473	James	M.	Tour
1474	Robert	M.	Borzilleri
1475	Steven	M.	Weinreb
1476	Masood		Parvez
1477	David	T.	Breslin
1478	James	G.	Muller
1479	Ping		Zheng
1480	Steven	E.	Rokita
1481	Cynthia	J.	Burrows
1482	Ven-Shun		Li
1483	Daeock		Choi
1484	Zheng		Wang
1485	Leslie	S.	Jimenez
1486	Moon-shong		Tang
1487	Harold		Kohn
1488	Fujie		Tanaka
1489	Keiko		Kinoshita
1490	Ryuji		Tanimura
1491	Ikuo		Fujii
1492	Michal		Harel
1493	Daniel	M.	Quinn
1494	Haridasan	K.	Nair
1495	Israel		Silman
1496	Joel	L.	Sussman
1497	Joydeep		Lahiri
1498	Gwendolyn	D.	Fate
1499	Solomon	B.	Ungashe
1500	John	T.	Groves
1501	Herbert	G.	Bull
1502	Margarita		Garcia-Calvo
1503	Stefan		Andersson
1504	Walter	F.	Baginsky
1505	H.	Karen	Chan
1506	Dina	E.	Ellsworth
1507	Randall	R.	Miller
1508	Ralph	A.	Stearns
1509	Raman	K.	Bakshi
1510	Gary	H.	Rasmusson
1511	Richard	L.	Tolman
1512	Robert	W.	Myers
1513	Georgianna	S.	Harris
1514	Ivo	G.	Gut
1515	Paul	D.	Wood
1516	Jeff	D.	Debad
1517	Jonathan	C.	Morris
1518	Vince		Lynch
1519	Philip		Magnus
1520	Allen	J.	Bard
1521	Avelino		Corma
1522	Miguel	A.	Miranda
1523	María-José		Sabater-Picot
1524	Coskun		Sahin
1525	Pamela	J.	Riggs-Gelasco
1526	Rui		Mei
1527	Charles	F.	Yocum
1528	James	E.	Penner-Hahn
1529	Demetrios	F.	Ghanotakis
1530	Brian	J.	Boone
1531	Darryl	P.	Klein
1532	Jeffery	W.	Seyler
1533	N.	Quirós	Méndez
1534	A.	M.	Arif
1535	J.	A.	Gladysz
1536	Oyinda		Oyelaran
1537	Thomas		Novet
1538	Christopher	D.	Johnson
1539	David	C.	Johnson
1540	Scott	J.	Weigel
1541	Jean-Christophe		Gabriel
1542	E.	Guttierez	Puebla
1543	A.	Monge	Bravo
1544	Neil	J.	Henson
1545	Lucy	M.	Bull
1546	Anthony	K.	Cheetham
1547	Francis	C.	Rix
1548	Peter	S.	White
1549	K.		Norrman
1550	T.	B.	McMahon
1551	A.		Zhao
1552	B.	C.	Gates
1553	Jože		Koller
1554	Božo		Plesničar
1555	Eric	D.	Glendening
1556	Andy	C.	Wang
1557	Ad		Bax
1558	Ralf		Wiedemann
1559	Paul		Steinert
1560	Olaf		Gevert
1561	Helmut		Werner
1562	T.		Harder
1563	J.		Bendig
1564	G.		Scholz
1565	R.		Stösser
1566	Osamu		Fujimura
1567	E.		Espinosa
1568	C.		Lecomte
1569	N.	E.	Ghermani
1570	J.		Devémy
1571	M.	M.	Rohmer
1572	M.		Bénard
1573	E.		Molins
1574	Zhaomin		Hou
1575	Akira		Fujita
1576	Hiroshi		Yamazaki
1577	Yasuo		Wakatsuki
1578	Paolo		Scrimin
1579	Andrea		Veronese
1580	Paolo		Tecilla
1581	Umberto		Tonellato
1582	Vania		Monaco
1583	Stephen		Hanessian
1584	Hua		Yang
1585	Robert		Schaum
1586	Shun-Ichi		Murahashi
1587	Takeshi		Naota
1588	Noriko		Miyaguchi
1589	Shinji		Noda
1590	Xin-Shan		Ye
1591	Wai-Kee		Li
1592	Henry	N. C.	Wong
1593	Luigi		Calzolai
1594	Zhi	Hao	Zhou
1595	Michael	W. W.	Adams
1596	Gerd	N. La	Mar
1597	Toshinori		Suzuki
1598	Ryohei		Yamaoka
1599	Masatoshi		Nishi
1600	Hiroshi		Ide
1601	Keisuke		Makino
1602	Hans	F.	Luecke
1603	Bruce	A.	Arndtsen
1604	Peter		Burger
1605	Stanislaw	F.	Wnuk
1606	Morris	J.	Robins
1607	Akio		Fujii
1608	Shohei		Hashiguchi
1609	Nobuyuki		Uematsu
1610	Hongjian		Liu
1611	Li-Ping		Yap
1612	Karin		Musier-Forsyth
1613	Juan		Burdeniuc
1614	Robert	H.	Crabtree
1615	Arun	K.	Ghosh
1616	Masanobu		Onishi
1617	Ludmila		Scoles
1618	Kamalesh	B. P.	Ruppa
1619	Sandro		Gambarotta
1620	Dennis	P.	Curran
1621	Sabine		Hadida
1622	Alois		Fürstner
1623	Nongyuan		Shi
1624	Bradley	A.	Katz
1625	Daniele		Andreotti
1626	Arthur		Gomtsyan
1627	Michael	P.	Doyle
1628	Hyunsoo		Han
1629	Kim	D.	Janda
1630	X.-L.		Wei
1631	Y.	Z.	Wang
1632	S.	M.	Long
1633	C.		Bobeczko
1634	A.	J.	Epstein
1635	Patrick	E.	Lindner
1636	Ricardo	A.	Correa
1637	James		Gino
1638	David	M.	Lemal
1639	Michel		Rohmer
1640	Myriam		Seemann
1641	Silke		Horbach
1642	Stephanie		Bringer-Meyer
1643	Hermann		Sahm
1644	Soan		Cheng
1645	Daniel	D.	Comer
1646	John	P.	Williams
1647	Thomas	A.	Keating
1648	Robert	W.	Armstrong
1649	Huijuan		Chen
1650	Mohammad	S.	Farahat
1651	Kock-Yee		Law
1652	David	G.	Whitten
1653	Felice	C.	Lightstone
1654	Thomas	C.	Bruice
1655	Michael		Helfrich
1656	Siegrid		Schoch
1657	Wolfram		Schäfer
1658	Margareta		Ryberg
1659	Wolfhart		Rüdiger
1660	Masanobu		Kojima
1661	Akikazu		Kakehi
1662	Akito		Ishida
1663	Setsuo		Takamuku
1664	Yi-Jun		Miao
1665	Michelle	L.	Renak
1666	Benjamin	J.	Sun
1667	Kevin	P.	Gable
1668	Jerrick	J. J.	Juliette
1669	Christopher	D.	Tagge
1670	Robert	D.	Simpson
1671	Michael	J.	Hostetler
1672	Gregory	S.	Girolami
1673	Ralph	G.	Nuzzo
1674	Per		Lincoln
1675	Anders		Broo
1676	Bengt		Nordén
1677	Russell	S.	Drago
1678	Steven		Joerg
1679	Norbert	W.	Mitzel
1680	Esther		Breuning
1681	Bruce	A.	Smart
1682	Yves-Michel		Frapart
1683	Alain		Boussac
1684	Rolf		Albach
1685	Elodie		Anxolabéhère-Mallart
1686	Michel		Delroisse
1687	Jean-Baptiste		Verlhac
1688	Geneviève		Blondin
1689	Jean-Jacques		Girerd
1690	Jean		Guilhem
1691	Michèle		Cesario
1692	Alfred	William	Rutherford
1693	David	E.	Harwell
1694	Mark	D.	Mortimer
1695	Frank	A. L.	Anet
1696	M.		Bernardo
1697	H.		Thomann
1698	P.	M. H.	Kroneck
1699	V.		Ullrich
1700	William	R.	Forsyth
1701	Andrew	D.	Robertson
1702	Ian		Dance
1703	John	W.	Peck
1704	Bruce	E.	Koel
1705	Xabier		Lopez
1706	Jesus	M.	Ugalde
1707	Fernando	P.	Cossío
1708	J.	A.	Platts
1709	S.	T.	Howard
1710	B.	R. F.	Bracke
1711	E.		Albertazzi
1712	Francesco		Zerbetto
1713	Patrick		Keller
1714	Marc		Hillmyer
1715	Alessandra		Polese
1716	Johan		Kamphuis
1717	A.		Sastre
1718	T.		Torres
1719	M.	A.	Díaz-García
1720	F.		Agulló-López
1721	C.		Dhenaut
1722	S.		Brasselet
1723	I.		Ledoux
1724	J.		Zyss
1725	Shelli	R.	McAlpine
1726	Miguel	A.	Garcia-Garibay
1727	Eric	H. L.	Tan
1728	Deshan	S. K.	Govender
1729	Robert	R.	Birge
1730	T.	Jon	Seiders
1731	Kim	K.	Baldridge
1732	Jay	S.	Siegel
1733	Akio		Toshimitsu
1734	Katsuhiro		Nakano
1735	Takao		Mukai
1736	Kohei		Tamao
1737	Yoshito		Tobe
1738	Toshihiko		Fujii
1739	Hideki		Matsumoto
1740	Koichiro		Naemura
1741	Yohji		Achiba
1742	Tomonari		Wakabayashi
1743	Alan	L.	Balch
1744	Richard		Koerner
1745	Lachosław		Latos-Grażyński
1746	Bruce	C.	Noll
1747	Mark	A.	Lockwood
1748	Odile		Eisenstein
1749	Ian	P.	Rothwell
1750	Darren	L.	Holmes
1751	Gilbert		Mackin
1752	Glenn		Noronha
1753	A.	J.	Shaka
1754	Marcel	L. de	Vocht
1755	Ingeborg	M.	Kooter
1756	Yvonne	B. M.	Bulsink
1757	Wilfred	R.	Hagen
1758	Michael	K.	Johnson
1759	Kuangsen		Sung
1760	Thomas	T.	Tidwell
1761	Gernot		Boche
1762	Konrad		Möbus
1763	Klaus		Harms
1764	Michael		Marsch
1765	Frederick,	D.	Lewis
1766	Jye-Shane		Yang
1767	Charlotte	L.	Stern
1768	Paul	M.	Cullis
1769	Mark	E.	Malone
1770	Louise	A.	Merson-Davies
1771	Rebekka	M.	Wachter
1772	Bruce	P.	Branchaud
1773	Eric		Block
1774	Mohan		Thiruvazhi
1775	Paul	J.	Toscano
1776	Thomas		Bayer
1777	Serge		Grisoni
1778	Shu-Hai		Zhao
1779	Sriram		Naganathan
1780	Jack		Saltiel
1781	Yuxin		Zhang
1782	Donald	F.	Sears
1783	Chong		Zheng
1784	Vladimir		Makarov
1785	Peter	G.	Wolynes
1786	J.	T.	Link
1787	Subharekha		Raghavan
1788	Michel		Gallant
1789	Samuel	J.	Danishefsky
1790	T.	C.	Chou
1791	Lawrence	M.	Ballas
1792	John	J.	Masters
1793	Wendy	B.	Young
1794	Lawrence	B.	Snyder
1795	Thomas	V.	Magee
1796	David	K.	Jung
1797	Richard	C. A.	Isaacs
1798	William	G.	Bornmann
1799	Cheryl	A.	Alaimo
1800	Craig	A.	Coburn
1801	Martin	J. Di	Grandi
1802	Michael		Harmata
1803	Saleh		Elomari
1804	Charles	L.	Barnes
1805	Norman	P.	Schepp
1806	Linda	J.	Johnston
1807	Jaroslaw		Rozwadowski
1808	Bronislaw		Marciniak
1809	A.		Onkelinx
1810	F.	C. De	Schryver
1811	L.		Viaene
1812	M.	Van der	Auweraer
1813	K.		Iwai
1814	M.		Yamamoto
1815	M.		Ichikawa
1816	H.		Masuhara
1817	M.		Maus
1818	W.		Rettig
1819	Yongsheng		Chen
1820	Danny	Y. K.	Lau
1821	Zhiguang		Xiao
1822	Robert	W.	Gable
1823	Anthony	G.	Wedd
1824	Charles	G.	Young
1825	Zuowei		Xie
1826	Janet		Manning
1827	Robert	W.	Reed
1828	Rajeev		Mathur
1829	Peter	D. W.	Boyd
1830	Alan		Benesi
1831	Christopher	A.	Reed
1832	Kazimierz		Czarnecki
1833	Shay		Nimri
1834	Zeev		Gross
1835	Leonard	M.	Proniewicz
1836	James	R.	Kincaid
1837	Han-Mou		Gau
1838	Chung-Shin		Lee
1839	Chu-Chieh		Lin
1840	Ming-Ke		Jiang
1841	Yuh-Chou		Ho
1842	Chun-Nan		Kuo
1843	Paul	S.	Cremer
1844	Xingcai		Su
1845	Y.	R.	Shen
1846	Gabor	A.	Somorjai
1847	C.	Thomas	Buscher
1848	Duncan		McBranch
1849	DeQuan		Li
1850	Einhard		Schmidt
1851	Hong		Zhang
1852	Chi	K.	Chang
1853	Gerald	T.	Babcock
1854	W.	Anthony	Oertling
1855	B.	C	Wiegand
1856	M.	E.	Napier
1857	C.	M.	Friend
1858	P.		Uvdal
1859	A.		Giraudeau
1860	L.		Ruhlmann
1861	L.	El	Kahef
1862	M.		Gross
1863	Y.		Greenwald
1864	G.		Cohen
1865	J.		Poplawski
1866	E.		Ehrenfreund
1867	S.		Speiser
1868	D.		Davidov
1869	Gary		Ruland
1870	Raz		Gvishi
1871	Paras	N.	Prasad
1872	Matthew		Lipson
1873	Ashok	A.	Deniz
1874	Kevin	S.	Peters
1875	Christophe		Chipot
1876	Bernard		Maigret
1877	David	A.	Pearlman
1878	B.		Viskolcz
1879	G.		Lendvay
1880	T.		Körtvélyesi
1881	L.		Seres
1882	Jan		Florián
1883	Jerzy		Leszczyński
1884	Martin		Kaupp
1885	Dale	E.	Ward
1886	Yadong		Liu
1887	David		How
1888	Alan	J.	Kennan
1889	H.	W.	Whitlock
1890	Tim	R.	Griffin
1891	David	B.	Cook
1892	Anthony		Haynes
1893	Jean	M.	Pearson
1894	Donato		Monti
1895	George	E.	Morris
1896	Pi-Tai		Chou
1897	Guor-Tzo		Wei
1898	Chih-Hung		Lin
1899	Ching-Yen		Wei
1900	Chie-Hung		Chang
1901	Rafael	F.	Sala
1902	Paul	M.	Morgan
1903	Martin	E.	Tanner
1904	Christopher	J.	Easton
1905	Martin	C.	Merrett
1906	Zhongping		Shi
1907	Thurman	E.	Gier
1908	Xianhui		Bu
1909	Galen	D.	Stucky
1910	Alaa-Eldin	F.	Nassar
1911	James	F.	Rusling
1912	Naotoshi		Nakashima
1913	Marcel		Sturzenegger
1914	Nathan	S.	Lewis
1915	Keiji		Okada
1916	Takaaki		Imakura
1917	Masaji		Oda
1918	Hisao		Murai
1919	Martin		Baumgarten
1920	Hideki		Kurihara
1921	Yoshio		Nishimura
1922	Takahiko		Satoh
1923	Hayamitsu		Adachi
1924	Shinichi		Kondo
1925	Tomio		Takeuchi
1926	Masayuki		Azetaka
1927	Harumi		Fukuyasu
1928	Yumiko		Iizuka
1929	Grant	K.	Walkup
1930	Barbara		Imperiali
1931	Bradley	J.	Backes
1932	Alex	A.	Virgilio
1933	Jonathan	A.	Ellman
1934	Lucian	A.	Lucia
1935	Kirk	S.	Schanze
1936	A.	P.	Patron
1937	H.		Khatuya
1938	P.	K.	Richter
1939	P.		Bertinato
1940	Michinori		Suginome
1941	Akira		Matsumoto
1942	Yoshihiko		Ito
1943	Mukund	P.	Sibi
1944	Jianguo		Ji
1945	Balkrishen		Bhat
1946			Neelima
1947	Nelson	J.	Leonard
1948	Howard		Robinson
1949	Andrew	H.-J.	Wang
1950	Xiang-Yang		Chen
1951	Todd	M.	Link
1952	Peter		Kast
1953	M.		Asif-Ullah
1954	Donald		Hilvert
1955	Donald	E.	Leyden
1956	Bruce		Beaver
1957	Andrei		Blaskó
1958	Mark	E.	Petyak
1959	Mary	D.	Struthers
1960	Richard	P.	Cheng
1961	Arthur		Cammers-Goodwin
1962	Thomas	J.	Allen
1963	Sherri	L.	Oslick
1964	Kim	F.	McClure
1965	Janette	H.	Lee
1966	D.	S.	Kemp
1967	Tohru		Koike
1968	Masaki		Inoue
1969	Eiichi		Kimura
1970	Motoo		Shiro
1971	Yasushi		Yokoyama
1972	Soichi		Uchida
1973	Yayoi		Yokoyama
1974	Yoko		Sugawara
1975	Yukio		Kurita
1976	Jos	P. M.	Lommerse
1977	Anthony	J.	Stone
1978	Robin		Taylor
1979	Frank	H.	Allen
1980	Megumu		Munakata
1981	Liang	Ping	Wu
1982	Mikiko		Yamamoto
1983	Takayoshi		Kuroda-Sowa
1984	Masahiko		Maekawa
1985	William	A.	Pryor
1986	Xia		Jin
1987	Giuseppe	L.	Squadrito
1988	Tina	L.	Amyes
